setting,scale,rule,metric,value,unit
static,500,retry,vehicle_reduction_pct,9.090909090909092,ORTEC-SYNTH-500-s224
static,500,retry,distance_reduction_pct,5.9161495623809355,ORTEC-SYNTH-500-s224
static,500,latest,vehicle_reduction_pct,4.25531914893617,ORTEC-SYNTH-500-s225
static,500,latest,distance_reduction_pct,20.745478948024182,ORTEC-SYNTH-500-s225
static,500,retry,vehicle_reduction_pct,4.25531914893617,ORTEC-SYNTH-500-s225
static,500,retry,distance_reduction_pct,20.745478948024182,ORTEC-SYNTH-500-s225
static,500,latest,vehicle_reduction_pct,0.0,ORTEC-SYNTH-500-s228
static,500,latest,distance_reduction_pct,20.27902525971239,ORTEC-SYNTH-500-s228
static,500,retry,vehicle_reduction_pct,4.444444444444445,ORTEC-SYNTH-500-s228
static,500,retry,distance_reduction_pct,-0.4043278895891215,ORTEC-SYNTH-500-s228
static,500,latest,vehicle_reduction_pct,2.4390243902439024,ORTEC-SYNTH-500-s229
static,500,latest,distance_reduction_pct,-0.1487136271253656,ORTEC-SYNTH-500-s229
static,500,retry,vehicle_reduction_pct,2.4390243902439024,ORTEC-SYNTH-500-s229
static,500,retry,distance_reduction_pct,-0.1487136271253656,ORTEC-SYNTH-500-s229
static,500,latest,vehicle_reduction_pct,0.0,ORTEC-SYNTH-500-s227
static,500,latest,distance_reduction_pct,22.794348243267706,ORTEC-SYNTH-500-s227
static,500,retry,vehicle_reduction_pct,0.0,ORTEC-SYNTH-500-s227
static,500,retry,distance_reduction_pct,22.794348243267706,ORTEC-SYNTH-500-s227
static,500,latest,vehicle_reduction_pct,4.651162790697675,ORTEC-SYNTH-500-s230
static,500,latest,distance_reduction_pct,20.917327807198514,ORTEC-SYNTH-500-s230
static,500,retry,vehicle_reduction_pct,6.976744186046512,ORTEC-SYNTH-500-s230
static,500,retry,distance_reduction_pct,2.8534221814575824,ORTEC-SYNTH-500-s230
static,500,latest,vehicle_reduction_pct,4.545454545454546,ORTEC-SYNTH-500-s232
static,500,latest,distance_reduction_pct,0.9707565078286148,ORTEC-SYNTH-500-s232
static,500,retry,vehicle_reduction_pct,11.363636363636363,ORTEC-SYNTH-500-s232
static,500,retry,distance_reduction_pct,3.194440959008576,ORTEC-SYNTH-500-s232
static,500,latest,vehicle_reduction_pct,2.3255813953488373,ORTEC-SYNTH-500-s231
static,500,latest,distance_reduction_pct,-0.3248851961433806,ORTEC-SYNTH-500-s231
static,500,retry,vehicle_reduction_pct,6.976744186046512,ORTEC-SYNTH-500-s231
static,500,retry,distance_reduction_pct,6.074635831627151,ORTEC-SYNTH-500-s231
static,500,latest,vehicle_reduction_pct,4.3478260869565215,ORTEC-SYNTH-500-s237
static,500,latest,distance_reduction_pct,27.8799560836601,ORTEC-SYNTH-500-s237
static,500,retry,vehicle_reduction_pct,10.869565217391305,ORTEC-SYNTH-500-s237
static,500,retry,distance_reduction_pct,5.751937806647463,ORTEC-SYNTH-500-s237
static,500,latest,vehicle_reduction_pct,2.2222222222222223,ORTEC-SYNTH-500-s239
static,500,latest,distance_reduction_pct,-0.51928857266355,ORTEC-SYNTH-500-s239
static,500,retry,vehicle_reduction_pct,8.88888888888889,ORTEC-SYNTH-500-s239
static,500,retry,distance_reduction_pct,3.817876514093695,ORTEC-SYNTH-500-s239
static,500,latest,vehicle_reduction_pct,0.0,ORTEC-SYNTH-500-s241
static,500,latest,distance_reduction_pct,2.300448743286289,ORTEC-SYNTH-500-s241
static,500,retry,vehicle_reduction_pct,6.666666666666667,ORTEC-SYNTH-500-s241
static,500,retry,distance_reduction_pct,0.8202934269571485,ORTEC-SYNTH-500-s241
static,500,latest,vehicle_reduction_pct,0.0,ORTEC-SYNTH-500-s243
static,500,latest,distance_reduction_pct,0.21512998586620125,ORTEC-SYNTH-500-s243
static,500,retry,vehicle_reduction_pct,0.0,ORTEC-SYNTH-500-s243
static,500,retry,distance_reduction_pct,0.21512998586620125,ORTEC-SYNTH-500-s243
static,500,latest,vehicle_reduction_pct,2.272727272727273,ORTEC-SYNTH-500-s244
static,500,latest,distance_reduction_pct,-0.3488416755966575,ORTEC-SYNTH-500-s244
static,500,retry,vehicle_reduction_pct,2.272727272727273,ORTEC-SYNTH-500-s244
static,500,retry,distance_reduction_pct,23.75071047953539,ORTEC-SYNTH-500-s244
static,500,latest,vehicle_reduction_pct,0.0,ORTEC-SYNTH-500-s245
static,500,latest,distance_reduction_pct,20.213949255331663,ORTEC-SYNTH-500-s245
static,500,retry,vehicle_reduction_pct,4.444444444444445,ORTEC-SYNTH-500-s245
static,500,retry,distance_reduction_pct,0.932614001940911,ORTEC-SYNTH-500-s245
static,500,latest,vehicle_reduction_pct,-2.380952380952381,ORTEC-SYNTH-500-s246
static,500,latest,distance_reduction_pct,-2.0552048402687446,ORTEC-SYNTH-500-s246
static,500,retry,vehicle_reduction_pct,4.761904761904762,ORTEC-SYNTH-500-s246
static,500,retry,distance_reduction_pct,4.501593135792451,ORTEC-SYNTH-500-s246
static,500,latest,vehicle_reduction_pct,0.0,ORTEC-SYNTH-500-s247
static,500,latest,distance_reduction_pct,-1.6953536136439538,ORTEC-SYNTH-500-s247
static,500,retry,vehicle_reduction_pct,4.545454545454546,ORTEC-SYNTH-500-s247
static,500,retry,distance_reduction_pct,2.9300548094682277,ORTEC-SYNTH-500-s247
static,500,latest,vehicle_reduction_pct,2.272727272727273,ORTEC-SYNTH-500-s249
static,500,latest,distance_reduction_pct,2.3097000382363997,ORTEC-SYNTH-500-s249
static,500,retry,vehicle_reduction_pct,2.272727272727273,ORTEC-SYNTH-500-s249
static,500,retry,distance_reduction_pct,2.3097000382363997,ORTEC-SYNTH-500-s249
static,500,latest,vehicle_reduction_pct,4.3478260869565215,ORTEC-SYNTH-500-s248
static,500,latest,distance_reduction_pct,26.261624319139848,ORTEC-SYNTH-500-s248
static,500,retry,vehicle_reduction_pct,10.869565217391305,ORTEC-SYNTH-500-s248
static,500,retry,distance_reduction_pct,5.480302298113557,ORTEC-SYNTH-500-s248
static,500,latest,vehicle_reduction_pct,2.3255813953488373,ORTEC-SYNTH-500-s251
static,500,latest,distance_reduction_pct,18.504475448515766,ORTEC-SYNTH-500-s251
static,500,retry,vehicle_reduction_pct,6.976744186046512,ORTEC-SYNTH-500-s251
static,500,retry,distance_reduction_pct,0.8805111110978406,ORTEC-SYNTH-500-s251
static,500,latest,vehicle_reduction_pct,2.2222222222222223,ORTEC-SYNTH-500-s254
static,500,latest,distance_reduction_pct,-3.7228549114688363,ORTEC-SYNTH-500-s254
static,500,retry,vehicle_reduction_pct,4.444444444444445,ORTEC-SYNTH-500-s254
static,500,retry,distance_reduction_pct,-3.974169182529229,ORTEC-SYNTH-500-s254
static,500,latest,vehicle_reduction_pct,4.444444444444445,ORTEC-SYNTH-500-s256
static,500,latest,distance_reduction_pct,1.0187090482690815,ORTEC-SYNTH-500-s256
static,500,retry,vehicle_reduction_pct,6.666666666666667,ORTEC-SYNTH-500-s256
static,500,retry,distance_reduction_pct,19.606926269253798,ORTEC-SYNTH-500-s256
static,500,latest,vehicle_reduction_pct,0.0,ORTEC-SYNTH-500-s260
static,500,latest,distance_reduction_pct,1.570179676471228,ORTEC-SYNTH-500-s260
static,500,retry,vehicle_reduction_pct,0.0,ORTEC-SYNTH-500-s260
static,500,retry,distance_reduction_pct,4.36435175113693,ORTEC-SYNTH-500-s260
static,500,latest,vehicle_reduction_pct,4.166666666666666,ORTEC-SYNTH-500-s258
static,500,latest,distance_reduction_pct,4.753578885287933,ORTEC-SYNTH-500-s258
static,500,retry,vehicle_reduction_pct,10.416666666666668,ORTEC-SYNTH-500-s258
static,500,retry,distance_reduction_pct,7.651959213318441,ORTEC-SYNTH-500-s258
static,500,latest,vehicle_reduction_pct,2.0408163265306123,ORTEC-SYNTH-500-s261
static,500,latest,distance_reduction_pct,1.1230345758592917,ORTEC-SYNTH-500-s261
static,500,retry,vehicle_reduction_pct,2.0408163265306123,ORTEC-SYNTH-500-s261
static,500,retry,distance_reduction_pct,1.1230345758592917,ORTEC-SYNTH-500-s261
static,500,latest,vehicle_reduction_pct,0.0,ORTEC-SYNTH-500-s259
static,500,latest,distance_reduction_pct,-6.410488369393782,ORTEC-SYNTH-500-s259
static,500,retry,vehicle_reduction_pct,8.695652173913043,ORTEC-SYNTH-500-s259
static,500,retry,distance_reduction_pct,1.8784948145316056,ORTEC-SYNTH-500-s259
static,500,latest,vehicle_reduction_pct,2.4390243902439024,ORTEC-SYNTH-500-s262
static,500,latest,distance_reduction_pct,20.87409772392985,ORTEC-SYNTH-500-s262
static,500,retry,vehicle_reduction_pct,2.4390243902439024,ORTEC-SYNTH-500-s262
static,500,retry,distance_reduction_pct,20.87409772392985,ORTEC-SYNTH-500-s262
static,500,latest,vehicle_reduction_pct,15.909090909090908,ORTEC-SYNTH-500-s264
static,500,latest,distance_reduction_pct,14.795620373033213,ORTEC-SYNTH-500-s264
static,500,retry,vehicle_reduction_pct,15.909090909090908,ORTEC-SYNTH-500-s264
static,500,retry,distance_reduction_pct,14.795620373033213,ORTEC-SYNTH-500-s264
static,500,latest,vehicle_reduction_pct,6.666666666666667,ORTEC-SYNTH-500-s263
static,500,latest,distance_reduction_pct,3.811923640381882,ORTEC-SYNTH-500-s263
static,500,retry,vehicle_reduction_pct,11.11111111111111,ORTEC-SYNTH-500-s263
static,500,retry,distance_reduction_pct,8.156280908278289,ORTEC-SYNTH-500-s263
static,500,latest,vehicle_reduction_pct,6.382978723404255,ORTEC-SYNTH-500-s267
static,500,latest,distance_reduction_pct,24.147942438778085,ORTEC-SYNTH-500-s267
static,500,retry,vehicle_reduction_pct,12.76595744680851,ORTEC-SYNTH-500-s267
static,500,retry,distance_reduction_pct,3.904447675177811,ORTEC-SYNTH-500-s267
static,500,latest,vehicle_reduction_pct,-2.380952380952381,ORTEC-SYNTH-500-s268
static,500,latest,distance_reduction_pct,18.54745505731125,ORTEC-SYNTH-500-s268
static,500,retry,vehicle_reduction_pct,4.761904761904762,ORTEC-SYNTH-500-s268
static,500,retry,distance_reduction_pct,-0.26527105955279234,ORTEC-SYNTH-500-s268
static,500,latest,vehicle_reduction_pct,-4.761904761904762,ORTEC-SYNTH-500-s45
static,500,latest,distance_reduction_pct,-29.574013769404463,ORTEC-SYNTH-500-s45
static,500,retry,vehicle_reduction_pct,4.761904761904762,ORTEC-SYNTH-500-s45
static,500,retry,distance_reduction_pct,0.07253834915509852,ORTEC-SYNTH-500-s45
static,500,latest,vehicle_reduction_pct,-2.2222222222222223,ORTEC-SYNTH-500-s46
static,500,latest,distance_reduction_pct,-2.0990114350676663,ORTEC-SYNTH-500-s46
static,500,retry,vehicle_reduction_pct,0.0,ORTEC-SYNTH-500-s46
static,500,retry,distance_reduction_pct,17.51464290411442,ORTEC-SYNTH-500-s46
static,500,latest,vehicle_reduction_pct,4.761904761904762,ORTEC-SYNTH-500-s47
static,500,latest,distance_reduction_pct,-1.1514824267454145,ORTEC-SYNTH-500-s47
static,500,retry,vehicle_reduction_pct,4.761904761904762,ORTEC-SYNTH-500-s47
static,500,retry,distance_reduction_pct,-1.1514824267454145,ORTEC-SYNTH-500-s47
static,800,latest,vehicle_reduction_pct,1.4285714285714286,ORTEC-SYNTH-800-s400
static,800,latest,distance_reduction_pct,-0.43137002525968576,ORTEC-SYNTH-800-s400
static,800,retry,vehicle_reduction_pct,4.285714285714286,ORTEC-SYNTH-800-s400
static,800,retry,distance_reduction_pct,18.81815380312299,ORTEC-SYNTH-800-s400
static,800,latest,vehicle_reduction_pct,1.4492753623188406,ORTEC-SYNTH-800-s403
static,800,latest,distance_reduction_pct,25.176886989517683,ORTEC-SYNTH-800-s403
static,800,retry,vehicle_reduction_pct,7.246376811594203,ORTEC-SYNTH-800-s403
static,800,retry,distance_reduction_pct,1.6769031435806505,ORTEC-SYNTH-800-s403
static,800,latest,vehicle_reduction_pct,6.0606060606060606,ORTEC-SYNTH-800-s406
static,800,latest,distance_reduction_pct,2.15322796050339,ORTEC-SYNTH-800-s406
static,800,retry,vehicle_reduction_pct,9.090909090909092,ORTEC-SYNTH-800-s406
static,800,retry,distance_reduction_pct,32.05759542434432,ORTEC-SYNTH-800-s406
static,800,latest,vehicle_reduction_pct,2.941176470588235,ORTEC-SYNTH-800-s408
static,800,latest,distance_reduction_pct,-1.1982671380804262,ORTEC-SYNTH-800-s408
static,800,retry,vehicle_reduction_pct,2.941176470588235,ORTEC-SYNTH-800-s408
static,800,retry,distance_reduction_pct,-1.1982671380804262,ORTEC-SYNTH-800-s408
static,800,latest,vehicle_reduction_pct,-1.3513513513513513,ORTEC-SYNTH-800-s414
static,800,latest,distance_reduction_pct,19.911369291483954,ORTEC-SYNTH-800-s414
static,800,retry,vehicle_reduction_pct,1.3513513513513513,ORTEC-SYNTH-800-s414
static,800,retry,distance_reduction_pct,3.749357147700848,ORTEC-SYNTH-800-s414
static,800,latest,vehicle_reduction_pct,14.492753623188406,ORTEC-SYNTH-800-s416
static,800,latest,distance_reduction_pct,16.271100248211127,ORTEC-SYNTH-800-s416
static,800,retry,vehicle_reduction_pct,14.492753623188406,ORTEC-SYNTH-800-s416
static,800,retry,distance_reduction_pct,16.271100248211127,ORTEC-SYNTH-800-s416
static,800,latest,vehicle_reduction_pct,2.73972602739726,ORTEC-SYNTH-800-s419
static,800,latest,distance_reduction_pct,-1.216841456660271,ORTEC-SYNTH-800-s419
static,800,retry,vehicle_reduction_pct,16.43835616438356,ORTEC-SYNTH-800-s419
static,800,retry,distance_reduction_pct,17.599109839770165,ORTEC-SYNTH-800-s419
static,800,latest,vehicle_reduction_pct,2.941176470588235,ORTEC-SYNTH-800-s421
static,800,latest,distance_reduction_pct,-5.641618430917625,ORTEC-SYNTH-800-s421
static,800,retry,vehicle_reduction_pct,5.88235294117647,ORTEC-SYNTH-800-s421
static,800,retry,distance_reduction_pct,0.6438466537373473,ORTEC-SYNTH-800-s421
static,800,latest,vehicle_reduction_pct,4.411764705882353,ORTEC-SYNTH-800-s423
static,800,latest,distance_reduction_pct,31.178727706099153,ORTEC-SYNTH-800-s423
static,800,retry,vehicle_reduction_pct,4.411764705882353,ORTEC-SYNTH-800-s423
static,800,retry,distance_reduction_pct,31.178727706099153,ORTEC-SYNTH-800-s423
static,800,latest,vehicle_reduction_pct,2.8169014084507045,ORTEC-SYNTH-800-s424
static,800,latest,distance_reduction_pct,4.781708805893178,ORTEC-SYNTH-800-s424
static,800,retry,vehicle_reduction_pct,12.676056338028168,ORTEC-SYNTH-800-s424
static,800,retry,distance_reduction_pct,10.396708315071542,ORTEC-SYNTH-800-s424
static,800,latest,vehicle_reduction_pct,1.4285714285714286,ORTEC-SYNTH-800-s425
static,800,latest,distance_reduction_pct,8.654266925814253,ORTEC-SYNTH-800-s425
static,800,retry,vehicle_reduction_pct,7.142857142857142,ORTEC-SYNTH-800-s425
static,800,retry,distance_reduction_pct,29.777613755740656,ORTEC-SYNTH-800-s425
static,800,latest,vehicle_reduction_pct,2.857142857142857,ORTEC-SYNTH-800-s430
static,800,latest,distance_reduction_pct,4.059788207295465,ORTEC-SYNTH-800-s430
static,800,retry,vehicle_reduction_pct,7.142857142857142,ORTEC-SYNTH-800-s430
static,800,retry,distance_reduction_pct,8.874555846764833,ORTEC-SYNTH-800-s430
static,800,latest,vehicle_reduction_pct,2.941176470588235,ORTEC-SYNTH-800-s439
static,800,latest,distance_reduction_pct,7.0373728818043935,ORTEC-SYNTH-800-s439
static,800,retry,vehicle_reduction_pct,8.823529411764707,ORTEC-SYNTH-800-s439
static,800,retry,distance_reduction_pct,9.964410485039046,ORTEC-SYNTH-800-s439
static,800,latest,vehicle_reduction_pct,9.333333333333334,ORTEC-SYNTH-800-s441
static,800,latest,distance_reduction_pct,6.9860245081661345,ORTEC-SYNTH-800-s441
static,800,retry,vehicle_reduction_pct,12.0,ORTEC-SYNTH-800-s441
static,800,retry,distance_reduction_pct,5.467794137246884,ORTEC-SYNTH-800-s441
static,800,latest,vehicle_reduction_pct,2.941176470588235,ORTEC-SYNTH-800-s442
static,800,latest,distance_reduction_pct,5.349766934835634,ORTEC-SYNTH-800-s442
static,800,retry,vehicle_reduction_pct,11.76470588235294,ORTEC-SYNTH-800-s442
static,800,retry,distance_reduction_pct,9.530376430677748,ORTEC-SYNTH-800-s442
static,800,latest,vehicle_reduction_pct,-1.4925373134328357,ORTEC-SYNTH-800-s445
static,800,latest,distance_reduction_pct,3.5340541837783928,ORTEC-SYNTH-800-s445
static,800,retry,vehicle_reduction_pct,1.4925373134328357,ORTEC-SYNTH-800-s445
static,800,retry,distance_reduction_pct,5.912998445806171,ORTEC-SYNTH-800-s445
static,800,latest,vehicle_reduction_pct,7.042253521126761,ORTEC-SYNTH-800-s446
static,800,latest,distance_reduction_pct,29.961437482396285,ORTEC-SYNTH-800-s446
static,800,retry,vehicle_reduction_pct,7.042253521126761,ORTEC-SYNTH-800-s446
static,800,retry,distance_reduction_pct,29.961437482396285,ORTEC-SYNTH-800-s446
static,800,latest,vehicle_reduction_pct,0.0,ORTEC-SYNTH-800-s448
static,800,latest,distance_reduction_pct,22.99225976705611,ORTEC-SYNTH-800-s448
static,800,retry,vehicle_reduction_pct,0.0,ORTEC-SYNTH-800-s448
static,800,retry,distance_reduction_pct,22.99225976705611,ORTEC-SYNTH-800-s448
static,800,latest,vehicle_reduction_pct,0.0,ORTEC-SYNTH-800-s449
static,800,latest,distance_reduction_pct,17.25021821525625,ORTEC-SYNTH-800-s449
static,800,retry,vehicle_reduction_pct,7.042253521126761,ORTEC-SYNTH-800-s449
static,800,retry,distance_reduction_pct,7.37224368634693,ORTEC-SYNTH-800-s449
static,800,latest,vehicle_reduction_pct,4.3478260869565215,ORTEC-SYNTH-800-s456
static,800,latest,distance_reduction_pct,6.1583905865212545,ORTEC-SYNTH-800-s456
static,800,retry,vehicle_reduction_pct,4.3478260869565215,ORTEC-SYNTH-800-s456
static,800,retry,distance_reduction_pct,6.1583905865212545,ORTEC-SYNTH-800-s456
static,800,latest,vehicle_reduction_pct,2.8169014084507045,ORTEC-SYNTH-800-s457
static,800,latest,distance_reduction_pct,25.584886282794518,ORTEC-SYNTH-800-s457
static,800,retry,vehicle_reduction_pct,9.859154929577464,ORTEC-SYNTH-800-s457
static,800,retry,distance_reduction_pct,13.005359239288572,ORTEC-SYNTH-800-s457
static,800,latest,vehicle_reduction_pct,2.7027027027027026,ORTEC-SYNTH-800-s459
static,800,latest,distance_reduction_pct,-2.070000998550805,ORTEC-SYNTH-800-s459
static,800,retry,vehicle_reduction_pct,12.162162162162163,ORTEC-SYNTH-800-s459
static,800,retry,distance_reduction_pct,13.494457008248654,ORTEC-SYNTH-800-s459
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s101_dyn5e
dynamic,300,latest,runtime_ratio,46.28324567993989,ORTEC-SYNTH-300-s101_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s101_dyn5e
dynamic,300,retry,runtime_ratio,42.19083395942899,ORTEC-SYNTH-300-s101_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s100_dyn5e
dynamic,300,latest,runtime_ratio,42.20055904961565,ORTEC-SYNTH-300-s100_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s100_dyn5e
dynamic,300,retry,runtime_ratio,39.10691823899371,ORTEC-SYNTH-300-s100_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s103_dyn5e
dynamic,300,latest,runtime_ratio,16.442183622828786,ORTEC-SYNTH-300-s103_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s103_dyn5e
dynamic,300,retry,runtime_ratio,14.727047146401986,ORTEC-SYNTH-300-s103_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s102_dyn5e
dynamic,300,latest,runtime_ratio,14.713722591771372,ORTEC-SYNTH-300-s102_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s102_dyn5e
dynamic,300,retry,runtime_ratio,14.386302044838631,ORTEC-SYNTH-300-s102_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s104_dyn5e
dynamic,300,latest,runtime_ratio,13.400665492268544,ORTEC-SYNTH-300-s104_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s104_dyn5e
dynamic,300,retry,runtime_ratio,10.086513994910941,ORTEC-SYNTH-300-s104_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s105_dyn5e
dynamic,300,latest,runtime_ratio,12.71156069364162,ORTEC-SYNTH-300-s105_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s105_dyn5e
dynamic,300,retry,runtime_ratio,11.461464354527939,ORTEC-SYNTH-300-s105_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s106_dyn5e
dynamic,300,latest,runtime_ratio,15.655964377782984,ORTEC-SYNTH-300-s106_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s106_dyn5e
dynamic,300,retry,runtime_ratio,13.88375908132177,ORTEC-SYNTH-300-s106_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s107_dyn5e
dynamic,300,latest,runtime_ratio,20.335973904939422,ORTEC-SYNTH-300-s107_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s107_dyn5e
dynamic,300,retry,runtime_ratio,14.346225535880707,ORTEC-SYNTH-300-s107_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s108_dyn5e
dynamic,300,latest,runtime_ratio,14.853018372703414,ORTEC-SYNTH-300-s108_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s108_dyn5e
dynamic,300,retry,runtime_ratio,14.853018372703414,ORTEC-SYNTH-300-s108_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s109_dyn5e
dynamic,300,latest,runtime_ratio,12.564465408805031,ORTEC-SYNTH-300-s109_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s109_dyn5e
dynamic,300,retry,runtime_ratio,11.644654088050313,ORTEC-SYNTH-300-s109_dyn5e
dynamic,300,latest,served_rate_gain_pp,-17.669999999999998,ORTEC-SYNTH-300-s111_dyn5e
dynamic,300,latest,runtime_ratio,18.49473941766577,ORTEC-SYNTH-300-s111_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s111_dyn5e
dynamic,300,retry,runtime_ratio,16.410080743821872,ORTEC-SYNTH-300-s111_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s110_dyn5e
dynamic,300,latest,runtime_ratio,16.070328660078143,ORTEC-SYNTH-300-s110_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s110_dyn5e
dynamic,300,retry,runtime_ratio,16.070328660078143,ORTEC-SYNTH-300-s110_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s42_dyn5e
dynamic,300,latest,runtime_ratio,14.22967951695309,ORTEC-SYNTH-300-s42_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s42_dyn5e
dynamic,300,retry,runtime_ratio,14.22967951695309,ORTEC-SYNTH-300-s42_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s43_dyn5e
dynamic,300,latest,runtime_ratio,11.821958456973293,ORTEC-SYNTH-300-s43_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s43_dyn5e
dynamic,300,retry,runtime_ratio,11.821958456973293,ORTEC-SYNTH-300-s43_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s44_dyn5e
dynamic,300,latest,runtime_ratio,14.65615141955836,ORTEC-SYNTH-300-s44_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s44_dyn5e
dynamic,300,retry,runtime_ratio,13.190851735015771,ORTEC-SYNTH-300-s44_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s45_dyn5e
dynamic,300,latest,runtime_ratio,18.08171206225681,ORTEC-SYNTH-300-s45_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s45_dyn5e
dynamic,300,retry,runtime_ratio,13.467612726024262,ORTEC-SYNTH-300-s45_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s46_dyn5e
dynamic,300,latest,runtime_ratio,13.908809891808346,ORTEC-SYNTH-300-s46_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s46_dyn5e
dynamic,300,retry,runtime_ratio,13.908809891808346,ORTEC-SYNTH-300-s46_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s47_dyn5e
dynamic,300,latest,runtime_ratio,20.422431865828095,ORTEC-SYNTH-300-s47_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s47_dyn5e
dynamic,300,retry,runtime_ratio,20.422431865828095,ORTEC-SYNTH-300-s47_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s49_dyn5e
dynamic,300,latest,runtime_ratio,17.90731102850062,ORTEC-SYNTH-300-s49_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s49_dyn5e
dynamic,300,retry,runtime_ratio,17.719454770755885,ORTEC-SYNTH-300-s49_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s48_dyn5e
dynamic,300,latest,runtime_ratio,13.504894496410705,ORTEC-SYNTH-300-s48_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s48_dyn5e
dynamic,300,retry,runtime_ratio,12.350445943006308,ORTEC-SYNTH-300-s48_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s50_dyn5e
dynamic,300,latest,runtime_ratio,18.087886538014416,ORTEC-SYNTH-300-s50_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s50_dyn5e
dynamic,300,retry,runtime_ratio,18.087886538014416,ORTEC-SYNTH-300-s50_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s51_dyn5e
dynamic,300,latest,runtime_ratio,16.126076396555533,ORTEC-SYNTH-300-s51_dyn5e
dynamic,300,retry,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s51_dyn5e
dynamic,300,retry,runtime_ratio,15.089423713844116,ORTEC-SYNTH-300-s51_dyn5e
dynamic,300,latest,served_rate_gain_pp,0.33000000000000806,ORTEC-SYNTH-300-s52_dyn5e
